"PFE","UNH","JNJ","AZN","SYK","CVS","LLY","Dates","date"
40.880943,444.706329,59.475571,263.758179,85.554932,157.37793,245.204849,"2021-10-27",2021-10-27
41.08073,446.628357,59.879971,263.699219,86.069687,156.522491,248.321747,"2021-10-28",2021-10-28
41.613503,451.561066,60.06292,261.371094,86.710686,156.551331,249.703751,"2021-10-29",2021-10-29
41.518368,445.324127,60.139946,263.659943,88.041267,156.685898,244.361923,"2021-11-01",2021-11-01
43.240376,443.29422,61.199085,267.834869,88.526878,159.156021,251.752274,"2021-11-02",2021-11-02
42.640999,448.481812,61.459061,267.058777,93.567513,158.646637,260.975525,"2021-11-03",2021-11-03
42.084351,447.922913,61.459061,265.290558,91.77076,158.204529,265.621429,"2021-11-04",2021-11-04
46.652691,446.991211,60.746544,271.282898,91.081184,157.079956,259.740509,"2021-11-05",2021-11-05
46.383965,453.669434,60.650257,270.683624,91.061768,156.541718,255.359238,"2021-11-08",2021-11-08
45.395439,455.365997,60.371029,270.310425,90.090538,156.195694,256.819641,"2021-11-09",2021-11-09
47.046181,451.002045,60.794685,266.272919,90.28479,157.887329,259.397461,"2021-11-10",2021-11-10
48.159473,448.540649,60.582855,258.767883,91.49881,156.72435,257.417542,"2021-11-11",2021-11-11
47.727589,450.10968,56.615894,259.6716,91.314278,158.598557,255.323059,"2021-11-12",2021-11-12
47.650814,442.078156,57.559494,257.264954,90.79953,157.166458,254.123352,"2021-11-15",2021-11-15
47.602825,440.92099,55.489353,257.667664,90.216805,156.349472,253.425201,"2021-11-16",2021-11-16
48.82169,440.263977,55.585636,257.431885,90.061409,156.935776,256.827545,"2021-11-17",2021-11-17
49.339951,440.773895,54.603523,255.113586,92.596291,156.089966,256.975006,"2021-11-18",2021-11-18
48.754505,431.487152,54.555382,259.033112,90.479027,156.560944,256.35553,"2021-11-19",2021-11-19
49.138401,429.074738,54.449467,255.702957,90.313927,154.500275,256.099915,"2021-11-22",2021-11-22
49.023239,438.479187,54.62278,250.044693,90.945221,155.458069,257.594574,"2021-11-23",2021-11-23
48.840881,441.450531,54.247272,250.643921,89.983711,155.022705,257.633911,"2021-11-24",2021-11-24
51.825657,431.398834,54.478359,239.180023,88.886223,154.016571,256.031036,"2021-11-26",2021-11-26
50.290085,443.254944,53.467358,239.199661,89.371841,154.548676,250.583374,"2021-11-29",2021-11-29
51.566532,435.625458,52.793362,232.451004,86.497017,150.853012,243.906525,"2021-11-30",2021-11-30
52.478275,435.743134,52.841499,234.877365,86.225082,152.933044,244.978378,"2021-12-01",2021-12-01
50.904316,437.390656,52.754845,243.030807,87.400253,151.975266,243.749176,"2021-12-02",2021-12-02
52.084785,442.063904,52.215641,242.510162,88.254936,154.190704,241.487534,"2021-12-03",2021-12-03
49.407127,452.679688,53.351818,249.916992,89.983711,157.634811,242.225021,"2021-12-06",2021-12-06
49.63747,457.225098,52.725952,255.948578,90.255653,158.041122,241.025345,"2021-12-07",2021-12-07
49.330349,461.288361,53.082218,256.66568,90.420761,158.989227,240.248505,"2021-12-08",2021-12-08
49.982971,465.676361,52.918526,255.938766,94.509605,160.498428,238.852173,"2021-12-09",2021-12-09
50.654785,470.50705,52.013447,255.604782,96.014999,160.101791,240.071503,"2021-12-10",2021-12-10
52.977337,470.418518,52.552643,255.477051,96.053841,162.965393,244.388351,"2021-12-13",2021-12-13
53.303654,471.717194,52.475613,250.251007,95.937294,164.745483,245.224213,"2021-12-14",2021-12-14
56.432388,486.39624,53.650299,247.765656,97.656364,165.567825,270.692566,"2021-12-15",2021-12-15
58.783733,484.900787,54.96941,247.019104,98.307083,167.376923,274.389923,"2021-12-16",2021-12-16
57.085007,479.253479,53.939156,246.78334,97.471832,162.752563,262.963562,"2021-12-17",2021-12-17
58.562992,475.918274,54.459099,243.394272,97.432976,162.288193,259.089264,"2021-12-20",2021-12-20
56.576344,479.342041,54.824982,251.695023,97.88945,161.765778,260.465912,"2021-12-21",2021-12-21
57.152184,486.150299,55.922642,259.386749,97.996284,162.462326,262.058899,"2021-12-22",2021-12-22
56.346004,487.380096,55.498978,263.512543,98.394493,162.771912,268.54892,"2021-12-23",2021-12-23
56.816277,491.433594,55.903381,265.644257,99.453117,164.14566,273.770477,"2021-12-27",2021-12-27
55.674194,494.818054,56.153725,266.007751,99.812469,164.803558,271.823456,"2021-12-28",2021-12-28
55.261509,497.415375,56.471462,266.322052,100.715698,165.964462,273.780273,"2021-12-29",2021-12-29
56.048492,496.283936,56.298149,266.592865,100.696281,166.699707,272.629761,"2021-12-30",2021-12-30
56.67231,494.030945,56.086323,263.372437,100.191261,165.500107,271.616913,"2021-12-31",2021-12-31
54.368954,494.168671,56.144096,264.357269,101.162476,165.954788,267.201752,"2022-01-03",2022-01-03
52.334316,482.972443,55.142727,273.565735,101.288734,165.509766,262.363708,"2022-01-04",2022-01-04
53.390022,481.782013,54.767216,268.129303,102.764984,166.612656,256.306396,"2022-01-05",2022-01-05
52.63184,462.065643,54.565006,267.390656,99.63765,166.041855,255.008392,"2022-01-06",2022-01-06
53.476402,451.194092,55.344921,259.580688,101.191612,168.286316,255.175568,"2022-01-07",2022-01-07
53.975468,457.490692,55.730064,259.856445,102.036575,167.454315,255.775375,"2022-01-10",2022-01-10
54.407345,461.426117,55.941895,264.111053,102.988373,165.674225,257.948578,"2022-01-11",2022-01-11
54.368954,466.069916,56.230751,263.973175,102.735855,164.261749,251.655212,"2022-01-12",2022-01-12
53.303654,459.881439,55.941895,263.835297,102.308517,163.265305,245.509369,"2022-01-13",2022-01-13
52.737404,461.121124,56.664032,262.673126,103.163185,162.375259,240.051849,"2022-01-14",2022-01-14
51.931232,453.545471,57.61726,256.537476,101.502403,161.659348,242.952682,"2022-01-18",2022-01-18
51.384178,455.050751,57.270638,254.390442,100.472908,161.156281,240.966354,"2022-01-19",2022-01-19
51.873646,455.52298,57.935005,253.129791,99.97493,159.869583,239.078339,"2022-01-20",2022-01-20
50.664383,453.722595,56.904747,250.825211,99.164505,159.501953,239.009491,"2022-01-21",2022-01-21
49.464714,454.804779,54.853867,248.10701,101.06852,157.663834,236.413498,"2022-01-24",2022-01-24
50.424446,449.462524,55.701183,245.497131,100.668182,162.172104,235.469513,"2022-01-25",2022-01-25
50.875519,451.026794,54.998295,244.502396,102.386681,162.89769,233.896164,"2022-01-26",2022-01-26
51.610466,454.14563,57.309151,241.61676,104.271149,165.035706,232.775177,"2022-01-27",2022-01-27
52.538818,458.5336,57.097324,244.630417,106.69265,166.19664,241.015533,"2022-01-28",2022-01-28
50.952888,464.938477,56.04781,244.295593,103.997749,166.680359,241.30069,"2022-01-31",2022-01-31
51.320354,460.845642,55.537495,244.837265,103.763412,165.316284,244.142532,"2022-02-01",2022-02-01
52.084312,472.032043,56.818092,250.618408,106.331383,167.144745,246.65004,"2022-02-02",2022-02-02
51.62014,480.876801,55.2005,246.964554,106.155624,167.135071,240.730347,"2022-02-03",2022-02-03
51.252666,475.367279,53.650299,247.151672,105.931053,166.041855,238.232697,"2022-02-04",2022-02-04
51.455742,475.888733,54.574638,244.433456,106.829353,165.490417,239.491348,"2022-02-07",2022-02-07
49.995525,485.441895,54.545757,251.238861,108.215858,165.925751,235.912018,"2022-02-08",2022-02-08
49.773109,490.056213,55.075321,256.281372,102.318321,165.906433,239.216003,"2022-02-09",2022-02-09
48.931786,478.859955,56.423317,251.573715,102.835823,163.903824,235.646515,"2022-02-10",2022-02-10
49.105854,470.408722,55.884125,247.84111,101.781288,162.249512,231.811523,"2022-02-11",2022-02-11
48.158165,466.738892,55.402695,246.659256,100.570541,160.208191,231.742371,"2022-02-14",2022-02-14
48.148495,470.50705,58.060173,254.804062,100.541252,161.862518,240.777466,"2022-02-15",2022-02-15
48.042122,472.297668,58.580116,255.660919,101.488373,161.765778,242.495605,"2022-02-16",2022-02-16
47.287834,462.744476,58.724552,247.772156,99.887062,160.778992,237.943512,"2022-02-17",2022-02-17
46.930035,460.25531,57.636517,244.384216,99.721062,159.055618,237.291794,"2022-02-18",2022-02-18
45.963001,455.040955,58.551235,246.422882,99.516022,156.894119,236.126617,"2022-02-22",2022-02-22
45.324764,452.197601,58.29126,249.78125,99.828461,156.972,235.31691,"2022-02-23",2022-02-23
44.444767,448.527832,56.8965,253.799545,98.393143,153.97316,240.027008,"2022-02-24",2022-02-24
46.14674,468.067108,59.29451,261.767059,101.839882,161.626068,247.699417,"2022-02-25",2022-02-25
45.392448,468.18515,59.588146,259.363983,101.205215,160.233749,246.81073,"2022-02-28",2022-02-28
44.241688,468.559021,60.038383,258.64502,99.642952,159.678772,246.366379,"2022-03-01",2022-03-01
46.127399,477.541626,60.68438,264.426178,101.966812,161.664993,250.977722,"2022-03-02",2022-03-02
46.253117,478.732025,58.795334,262.436768,102.074219,164.04071,255.391586,"2022-03-03",2022-03-03
47.046082,490.59726,56.250504,263.057251,102.708885,165.014359,259.568451,"2022-03-04",2022-03-04
46.398167,479.007538,55.301086,249.574463,102.093742,167.67244,258.353882,"2022-03-07",2022-03-07
45.875969,465.814056,56.465836,241.990997,99.945641,164.274399,256.665375,"2022-03-08",2022-03-08
47.14278,477.728546,59.147694,245.910767,101.156395,164.897522,259.489471,"2022-03-09",2022-03-09
47.577946,483.503723,59.607719,244.610733,101.625076,165.189621,262.678894,"2022-03-10",2022-03-10
48.612667,476.477997,59.020451,244.019821,101.029457,164.887802,262.955353,"2022-03-11",2022-03-11
50.527393,481.461151,59.108543,242.128876,102.025391,167.166138,265.62146,"2022-03-14",2022-03-14
50.488708,491.318909,60.067745,250.490372,104.456673,171.498871,272.000305,"2022-03-15",2022-03-15
51.175297,491.664246,60.645226,258.192017,104.583603,169.92157,272.968048,"2022-03-16",2022-03-16
52.451786,500.308228,62.318939,260.00415,105.999397,172.141495,281.924103,"2022-03-17",2022-03-17
52.712879,499.420227,61.888279,263.29361,104.769127,170.233124,284.027344,"2022-03-18",2022-03-18
52.403431,500.939819,62.132973,261.767059,104.856995,171.197052,286.002289,"2022-03-21",2022-03-21
51.291348,498.630798,62.309155,262.929199,104.700775,170.388931,281.440247,"2022-03-22",2022-03-22
50.469364,496.568481,62.955147,251.603271,103.695061,169.746307,280.620697,"2022-03-23",2022-03-23
50.856182,506.663055,64.619072,259.029175,105.501427,170.622604,284.076752,"2022-03-24",2022-03-24
51.039921,506.238739,63.747963,261.973907,105.999397,172.258331,285.389984,"2022-03-25",2022-03-25
51.523434,506.406494,63.992653,266.031525,105.491669,173.144363,287.996857,"2022-03-28",2022-03-28
51.001236,503.969177,64.55056,268.838409,102.210915,173.056717,284.767944,"2022-03-29",2022-03-29
50.711128,513.925598,65.69574,265.742981,101.107567,174.857971,286.249084,"2022-03-30",2022-03-30
50.063213,503.219238,64.932281,263.975586,98.822762,172.560165,282.773285,"2022-03-31",2022-03-31
49.869808,505.804596,65.392303,265.654083,98.705582,173.494873,288.994171,"2022-04-01",2022-04-01
49.260582,503.268555,65.25528,261.773712,97.641312,171.82019,287.759888,"2022-04-04",2022-04-04
49.55069,510.906128,65.62722,265.111023,97.114044,172.930161,288.816406,"2022-04-05",2022-04-05
51.126953,524.710938,67.604355,264.81485,99.652718,177.428406,301.998779,"2022-04-06",2022-04-06
53.341454,529.842102,69.503189,266.759979,101.166153,176.970779,304.556244,"2022-04-07",2022-04-07
53.351124,538.73291,69.630432,266.068848,104.095398,177.321304,307.775299,"2022-04-08",2022-04-08
52.152004,530.325623,69.131248,260.016144,101.986336,175.101379,305.079559,"2022-04-11",2022-04-11
51.359043,526.644897,67.154114,259.107758,102.171852,175.15979,304.210602,"2022-04-12",2022-04-12
51.349365,529.891418,67.506477,260.312408,102.503838,175.89978,298.868561,"2022-04-13",2022-04-13
51.368706,527.740295,67.584785,258.396881,101.234512,175.15979,298.068726,"2022-04-14",2022-04-14
50.130909,527.010071,67.154114,255.691467,100.980629,172.978836,295.066956,"2022-04-18",2022-04-18
48.525635,530.582214,66.831116,268.241058,101.410255,178.256027,293.279663,"2022-04-19",2022-04-19
48.109814,538.782166,67.389023,272.881714,104.12468,179.044678,289.241028,"2022-04-20",2022-04-20
47.490913,530.325623,65.960007,266.621735,103.231544,178.528641,285.972595,"2022-04-21",2022-04-21
46.543221,514.044006,64.462471,245.175888,99.796387,176.756577,275.229248,"2022-04-22",2022-04-22
47.336185,517.329956,64.560349,250.626221,99.884712,181.10881,281.618011,"2022-04-25",2022-04-25
47.413551,506.978851,63.679443,245.758423,99.551018,179.813843,279.27774,"2022-04-26",2022-04-26
48.100143,507.008392,64.785469,246.005264,98.981758,177.301834,281.509369,"2022-04-27",2022-04-27
48.844757,517.477966,65.79361,248.918045,98.981758,178.626022,293.536377,"2022-04-28",2022-04-28
47.452232,501.818024,64.991013,238.214859,94.349197,175.705063,288.460999,"2022-04-29",2022-04-29
46.7463,494.515961,65.020378,233.979019,94.712341,173.932999,285.923218,"2022-05-02",2022-05-02
47.664978,493.006256,65.744667,234.867661,94.201973,173.592209,284.451965,"2022-05-03",2022-05-03
48.022781,500.90033,65.333588,242.865417,98.706947,175.451904,291.196167,"2022-05-04",2022-05-04
46.852676,488.171112,63.571777,238.313599,95.919563,172.102539,288.697906,"2022-05-05",2022-05-05
47.423218,493.006256,62.994301,237.049774,98.824722,171.722809,293.171021,"2022-05-06",2022-05-06
47.036407,479.980988,61.252075,226.119476,97.028618,172.657532,285.597412,"2022-05-09",2022-05-09
47.858387,481.549957,62.289577,224.638397,96.341591,172.423843,282.111725,"2022-05-10",2022-05-10
47.819706,479.714539,60.126472,223.858383,96.174736,171.489151,283.089264,"2022-05-11",2022-05-11
49.126095,472.461823,60.146049,225.122238,96.429924,173.183289,288.135101,"2022-05-12",2022-05-12
48.667881,478.974457,61.800186,230.325714,95.674194,172.190186,288.937622,"2022-05-13",2022-05-13
49.399067,482.743896,63.121536,230.898392,96.724373,173.387756,296.616058,"2022-05-16",2022-05-16
50.052269,486.010101,64.247139,236.111755,97.538986,174.108261,298.617401,"2022-05-17",2022-05-17
49.135849,465.140076,61.976368,229.279099,92.278282,170.875748,292.464752,"2022-05-18",2022-05-18
49.379574,472.215118,63.170483,227.590668,91.414581,169.356857,283.627106,"2022-05-19",2022-05-19
51.153923,479.30011,64.805038,229.318588,93.171432,172.316742,296.090942,"2022-05-20",2022-05-20
51.553642,485.56604,65.000801,230.10849,93.799568,175.834625,299.806366,"2022-05-23",2022-05-23
52.070347,490.973511,65.235703,230.335587,94.663269,177.755249,303.135315,"2022-05-24",2022-05-24
52.36282,491.496521,65.392303,232.043747,95.350304,176.011002,304.175629,"2022-05-25",2022-05-25
52.635799,495.581696,65.284645,231.974625,95.988258,175.854218,310.566071,"2022-05-26",2022-05-26
52.5578,500.397064,65.969795,233.514938,96.233627,177.451462,320.493622,"2022-05-27",2022-05-27
51.709621,490.203827,65.069321,231.540207,94.95771,175.922821,310.546295,"2022-05-31",2022-05-31
51.056431,486.029846,64.716957,225.122238,94.751602,174.139374,308.208038,"2022-06-01",2022-06-01
51.358654,485.743652,65.54892,231.43158,95.428825,173.590607,299.637909,"2022-06-02",2022-06-02
51.865612,479.181671,64.305862,226.129349,93.141975,172.87529,298.865112,"2022-06-03",2022-06-03
51.924103,483.691193,62.172123,225.27034,93.946793,172.855682,300.559326,"2022-06-06",2022-06-06
52.606548,490.519592,64.188416,227.788147,94.143082,174.756714,309.218628,"2022-06-07",2022-06-07
52.128845,486.996826,63.346664,223.809021,92.140877,173.718018,310.595764,"2022-06-08",2022-06-08
50.481228,482.951111,61.369522,216.206207,91.021988,170.219742,300.450348,"2022-06-09",2022-06-09
48.716629,478.214661,60.478836,213.66864,91.444031,169.083054,294.267975,"2022-06-10",2022-06-10
46.708298,463.48233,58.736603,204.486023,89.206261,167.378006,288.590851,"2022-06-13",2022-06-13
46.718044,455.637543,58.002522,198.048325,88.960907,164.810654,288.105377,"2022-06-14",2022-06-14
47.293247,458.183411,59.284721,199.953949,89.75589,166.574493,290.285065,"2022-06-15",2022-06-15
46.289082,451.657471,59.568569,193.229904,88.185532,166.662689,285.410522,"2022-06-16",2022-06-16
45.362911,447.666595,59.79369,191.640228,87.017578,166.055145,288.214325,"2022-06-17",2022-06-17
46.903282,475.651978,61.496769,193.229904,89.392746,169.533798,294.59491,"2022-06-21",2022-06-21
47.839199,484.92099,62.201488,194.266647,89.598854,172.208969,303.858582,"2022-06-22",2022-06-22
48.833622,494.952545,63.082386,197.534882,90.658852,176.050201,309.832916,"2022-06-23",2022-06-23
50.295998,490.82309,65.4804,201.849716,92.769012,178.62735,322.6138,"2022-06-24",2022-06-24
50.578724,500.745697,65.098679,200.566147,92.788651,178.46077,324.248596,"2022-06-27",2022-06-27
49.38932,503.498688,64.530983,195.303421,91.473473,173.384842,314.687653,"2022-06-28",2022-06-28
49.6623,510.698059,65.597847,197.607147,91.620689,173.433838,320.018005,"2022-06-29",2022-06-29
51.114925,508.638214,64.668015,197.111725,90.943481,173.94339,321.236664,"2022-06-30",2022-06-30
50.997936,512.371582,64.55056,201.996658,92.199768,175.91301,321.712219,"2022-07-01",2022-07-01
50.344742,500.329773,64.119896,200.173477,90.81588,174.56073,324.159424,"2022-07-05",2022-07-05
51.426899,510.282043,65.079094,198.924988,91.463661,174.717514,327.10202,"2022-07-06",2022-07-06
52.080093,509.380951,65.499977,199.8564,91.993652,174.913513,324.922302,"2022-07-07",2022-07-07
51.836365,513.5896,65.558701,199.0439,92.435318,174.697922,327.419067,"2022-07-08",2022-07-08
51.563389,511.925995,65.323799,195.625427,92.955498,174.766525,328.013519,"2022-07-11",2022-07-11
50.734711,509.420532,65.304222,193.931076,93.220505,172.316757,320.60257,"2022-07-12",2022-07-12
50.490978,496.368622,64.893143,192.405136,91.718834,171.914993,319.482971,"2022-07-13",2022-07-13
50.101013,497.547089,63.69902,190.621597,91.110336,172.150146,323.872101,"2022-07-14",2022-07-14
50.451984,524.601563,65.930641,192.979843,93.603271,174.648911,328.538635,"2022-07-15",2022-07-15
49.477066,514.322388,64.961647,187.540024,92.543282,170.729294,318.799347,"2022-07-18",2022-07-18
50.081512,528.265625,66.713669,195.496628,94.996971,168.240326,323.188446,"2022-07-19",2022-07-19
49.545307,514.421448,64.393959,196.239777,93.387352,167.280029,319.056976,"2022-07-20",2022-07-20
49.837784,517.382446,63.97308,198.409744,91.99543,167.867966,323.901825,"2022-07-21",2022-07-21
